"2017-11-16 13:51:03+2:00",0,"AIN1|Analog Input 1|mA|0.000000|1.000000|mA","AIN2|Analog Input 2|V|0.000000|1.000000|V","AIN3|Analog Input 3|V|0.000000|1.000000|V","AIN4|Analog Input 4|mA|0.000000|1.000000|mA","AIN5|Analog Input 5|mA|0.000000|1.000000|mA","AIN6|Analog Input 6|V|0.000000|1.000000|V","AIN7|Analog Input 7|V|0.000000|1.000000|V","AIN8|Analog Input 8|mA|0.000000|1.000000|mA","AO1|Analog Output 1|mA|0.000000|1.000000|v","AO2|Analog Output 2|mA|0.000000|1.000000|v","DIN1|Digital Input 1","DIN2|Digital Input 2","DIN3|Digital Input 3","DIN4|Digital Input 4","DIN5|Digital Input 5","DIN6|Digital Input 6","DIN7|Digital Input 7","DIN8|Digital Input 8","DO1|Digital Output 1","DO2|Digital Output 2","DO3|Digital Output 3","DO4|Digital Output 4","DO5|Digital Output 5","DO6|Digital Output 6","DO7|Digital Output 7","DO8|Digital Output 8","RTD1|RTD - 1|2wire|pt100","RTD2|RTD - 2|2wire|pt100",RLY1|RELAY-1,RLY2|RELAY-2,RLY3|RELAY-3,RLY4|RELAY-4
"2017-11-28 06:34:05+2:00",1,OutOfRange-0.000000,0.047416,0.052749,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047734,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:35:06+2:00",1,OutOfRange-0.000000,0.047385,0.052703,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:36:06+2:00",1,OutOfRange-0.000000,0.047355,0.052688,OutOfRange-0.000000,OutOfRange-4.000000,0.047355,0.04737,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:37:06+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:38:06+2:00",1,OutOfRange-0.000000,0.047385,0.05237,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:39:06+2:00",1,OutOfRange-0.000000,0.04737,0.052355,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:40:06+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:41:06+2:00",1,OutOfRange-0.000000,0.04737,0.05237,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:42:06+2:00",1,OutOfRange-0.000000,0.047385,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:43:06+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047749,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:44:06+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:45:06+2:00",1,OutOfRange-0.000000,0.04737,0.05237,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.04737,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:46:06+2:00",1,OutOfRange-0.000000,0.047385,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:47:06+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:48:06+2:00",1,OutOfRange-0.000000,0.047385,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:49:06+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:50:06+2:00",1,OutOfRange-0.000000,0.04737,0.052355,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:51:06+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:52:06+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:53:07+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047385,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:54:07+2:00",1,OutOfRange-0.000000,0.047385,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:55:07+2:00",1,OutOfRange-0.000000,0.0474,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047416,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:56:07+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047385,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:57:07+2:00",1,OutOfRange-0.000000,0.047385,0.05237,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.04737,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:58:07+2:00",1,OutOfRange-0.000000,0.0474,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047734,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 06:59:07+2:00",1,OutOfRange-0.000000,0.0474,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:00:07+2:00",1,OutOfRange-0.000000,0.047385,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:01:07+2:00",1,OutOfRange-0.000000,0.047385,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:02:07+2:00",1,OutOfRange-0.000000,0.047385,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:03:07+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047416,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:04:07+2:00",1,OutOfRange-0.000000,0.047416,0.052416,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047416,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:05:07+2:00",1,OutOfRange-0.000000,0.0474,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047385,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:06:07+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047385,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:07:08+2:00",1,OutOfRange-0.000000,0.0474,0.052416,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:08:08+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047385,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:09:08+2:00",1,OutOfRange-0.000000,0.047416,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:10:08+2:00",1,OutOfRange-0.000000,0.047416,0.052416,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047749,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:11:08+2:00",1,OutOfRange-0.000000,0.04737,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:12:08+2:00",1,OutOfRange-0.000000,0.04737,0.05237,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.04737,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:13:08+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:14:08+2:00",1,OutOfRange-0.000000,0.047385,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047385,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:15:08+2:00",1,OutOfRange-0.000000,0.04737,0.052703,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047385,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:16:08+2:00",1,OutOfRange-0.000000,0.0474,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047734,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:17:08+2:00",1,OutOfRange-0.000000,0.047385,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:18:08+2:00",1,OutOfRange-0.000000,0.0474,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047734,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:19:08+2:00",1,OutOfRange-0.000000,0.0474,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:20:08+2:00",1,OutOfRange-0.000000,0.047385,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:21:08+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047385,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:22:08+2:00",1,OutOfRange-0.000000,0.0474,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047734,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:23:09+2:00",1,OutOfRange-0.000000,0.047385,0.052703,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.04737,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:24:09+2:00",1,OutOfRange-0.000000,0.047385,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047385,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:25:08+2:00",1,OutOfRange-0.000000,0.047416,0.052416,OutOfRange-0.000000,OutOfRange-4.000000,0.047431,0.047431,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:26:09+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.047067,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:27:09+2:00",1,OutOfRange-0.000000,0.047385,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047385,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:28:09+2:00",1,OutOfRange-0.000000,0.0474,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:29:09+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:30:09+2:00",1,OutOfRange-0.000000,0.047385,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:31:09+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:32:09+2:00",1,OutOfRange-0.000000,0.04737,0.05237,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:33:09+2:00",1,OutOfRange-0.000000,0.04737,0.052688,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:34:09+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:35:09+2:00",1,OutOfRange-0.000000,0.04737,0.052703,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:36:09+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:37:09+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:38:09+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047385,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:39:10+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:40:10+2:00",1,OutOfRange-0.000000,0.047416,0.052749,OutOfRange-0.000000,OutOfRange-4.000000,0.047431,0.047431,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:41:10+2:00",1,OutOfRange-0.000000,0.047416,0.052416,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047416,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:42:10+2:00",1,OutOfRange-0.000000,0.047416,0.052416,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047749,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:43:10+2:00",1,OutOfRange-0.000000,0.047416,0.052416,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:44:10+2:00",1,OutOfRange-0.000000,0.0474,0.052749,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:45:10+2:00",1,OutOfRange-0.000000,0.047416,0.052749,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047416,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:46:10+2:00",1,OutOfRange-0.000000,0.0474,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:47:10+2:00",1,OutOfRange-0.000000,0.047416,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047416,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:48:10+2:00",1,OutOfRange-0.000000,0.0474,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.0474,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:49:10+2:00",1,OutOfRange-0.000000,0.047416,0.052416,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047749,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:50:11+2:00",1,OutOfRange-0.000000,0.047416,0.052749,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047416,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:51:11+2:00",1,OutOfRange-0.000000,0.047416,0.052098,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047416,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:52:11+2:00",1,OutOfRange-0.000000,0.047416,0.052749,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047416,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:53:11+2:00",1,OutOfRange-0.000000,0.047416,0.052749,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047749,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:54:11+2:00",1,OutOfRange-0.000000,0.047446,0.052779,OutOfRange-0.000000,OutOfRange-4.000000,0.047446,0.047446,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:55:11+2:00",1,OutOfRange-0.000000,0.047128,0.052128,OutOfRange-0.000000,OutOfRange-4.000000,0.047461,0.047461,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:56:11+2:00",1,OutOfRange-0.000000,0.047461,0.052461,OutOfRange-0.000000,OutOfRange-4.000000,0.047446,0.047461,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:57:11+2:00",1,OutOfRange-0.000000,0.047461,0.052461,OutOfRange-0.000000,OutOfRange-4.000000,0.047476,0.047476,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,0,0,0,0
"2017-11-28 07:58:11+2:00",1,OutOfRange-0.000000,0.047128,0.052476,OutOfRange-0.000000,OutOfRange-4.000000,0.047143,0.047476,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 07:59:11+2:00",1,OutOfRange-0.000000,0.047476,0.052461,OutOfRange-0.000000,OutOfRange-4.000000,0.047143,0.047476,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 08:00:11+2:00",1,OutOfRange-0.000000,0.047158,0.052476,OutOfRange-0.000000,OutOfRange-4.000000,0.047143,0.047476,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 08:01:11+2:00",1,OutOfRange-0.000000,0.047173,0.052825,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.047507,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 08:02:11+2:00",1,OutOfRange-0.000000,0.047113,0.052113,OutOfRange-0.000000,OutOfRange-4.000000,0.047113,0.047446,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 08:03:11+2:00",1,OutOfRange-0.000000,0.047082,0.052749,OutOfRange-0.000000,OutOfRange-4.000000,0.047431,0.047749,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,0,0,0,0
"2017-11-28 08:04:11+2:00",1,OutOfRange-0.000000,0.047098,0.052431,OutOfRange-0.000000,OutOfRange-4.000000,0.047431,0.047446,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 08:05:11+2:00",1,OutOfRange-0.000000,0.047446,0.052446,OutOfRange-0.000000,OutOfRange-4.000000,0.047446,0.047446,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-28 08:06:11+2:00",1,OutOfRange-0.000000,0.047128,0.052795,OutOfRange-0.000000,OutOfRange-4.000000,0.047461,0.047461,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
